ticker_1,ticker_2,correlacao,frequencia,universo,nome_ativo_1,classe_1,subclasse_1,regiao_1,pais_1,tipo_ativo_1,grupo_universo_1,nome_ativo_2,classe_2,subclasse_2,regiao_2,pais_2,tipo_ativo_2,grupo_universo_2
SMAL11.SA,^NDX,0.31523614938487693,diaria,equities_alternativos,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
SMAL11.SA,^NSEI,0.14256735944134014,diaria,equities_alternativos,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
SMAL11.SA,^NZ50,0.05957554114249682,diaria,equities_alternativos,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
SMAL11.SA,^STOXX50E,0.26559881310713834,diaria,equities_alternativos,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
SMAL11.SA,^TWII,0.07361695438969795,diaria,equities_alternativos,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
SMAL11.SA,BRL=X,-0.01808675096014145,diaria,equities_alternativos,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs,USDBRL,FX,Cambio,Brasil,Brasil,cambio,alternativos
SMAL11.SA,BTC-USD,0.14212406825112472,diaria,equities_alternativos,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs,Bitcoin USD,Crypto,Bitcoin,Global,Global,cripto,alternativos
SMAL11.SA,BZ=F,0.1411269670436894,diaria,equities_alternativos,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs,Brent Crude Oil,Commodity,Petroleo,Global,Global,commodity,alternativos
SMAL11.SA,GC=F,0.030551659168567686,diaria,equities_alternativos,iShares Small Caps ETF,ETF,Brasil Small Caps,Brasil,Brasil,etf,etfs,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos
SPY,USO,0.45007952416142544,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs
SPY,VEA,0.9253900943091167,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs
SPY,VT,0.9850800909426952,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
SPY,XLE,0.7258225768069634,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
SPY,^AXJO,0.42388096830043726,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
SPY,^BVSP,0.38251755844737884,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
SPY,^FTSE,0.6411283128701195,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
SPY,^GDAXI,0.6330431326734484,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
SPY,^GSPC,0.9992449311917059,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
SPY,^HSI,0.41059423494823183,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
SPY,^KS11,0.3643037947796974,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
SPY,^MXX,0.516726638504074,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
SPY,^N225,0.45674411645093893,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
SPY,^NDX,0.9589614706435263,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
SPY,^NSEI,0.502948285491243,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
SPY,^NZ50,0.4845400525677554,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
SPY,^STOXX50E,0.6409712054246595,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
SPY,^TWII,0.40044460303882273,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
SPY,BRL=X,0.6659343961705411,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,USDBRL,FX,Cambio,Brasil,Brasil,cambio,alternativos
SPY,BTC-USD,0.33676856712897474,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Bitcoin USD,Crypto,Bitcoin,Global,Global,cripto,alternativos
SPY,BZ=F,0.41270300484828515,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Brent Crude Oil,Commodity,Petroleo,Global,Global,commodity,alternativos
SPY,GC=F,0.5073864917101586,diaria,equities_alternativos,SPDR S&P 500 ETF,ETF,US Broad Market,America do Norte,Estados Unidos,etf,etfs,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos
USO,VEA,0.4574801184653096,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs
USO,VT,0.4658320070277967,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
USO,XLE,0.6865238440654744,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
USO,^AXJO,0.22838638497600322,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
USO,^BVSP,0.2648318438811308,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
USO,^FTSE,0.3791640991010895,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
USO,^GDAXI,0.2936870336097099,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
USO,^GSPC,0.44906299715991493,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
USO,^HSI,0.24408546334156875,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
USO,^KS11,0.1990398340941335,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
USO,^MXX,0.27537389880137736,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
USO,^N225,0.24958913721397488,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
USO,^NDX,0.3857161561393798,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
USO,^NSEI,0.25868926035923107,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
USO,^NZ50,0.2573914260681291,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
USO,^STOXX50E,0.31781574230085974,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
USO,^TWII,0.233138158706996,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
USO,BRL=X,0.36880696535532664,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,USDBRL,FX,Cambio,Brasil,Brasil,cambio,alternativos
USO,BTC-USD,0.14308876781824548,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Bitcoin USD,Crypto,Bitcoin,Global,Global,cripto,alternativos
USO,BZ=F,0.9084295517427577,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Brent Crude Oil,Commodity,Petroleo,Global,Global,commodity,alternativos
USO,GC=F,0.3175542932557675,diaria,equities_alternativos,United States Oil Fund,ETF,Petroleo,Global,Global,etf,etfs,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos
VEA,VT,0.9714730524170023,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs
VEA,XLE,0.727853788238421,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
VEA,^AXJO,0.46406076509751426,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
VEA,^BVSP,0.42024133450896684,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
VEA,^FTSE,0.7180402069008558,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
VEA,^GDAXI,0.7109720439866357,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
VEA,^GSPC,0.9248767165935703,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
VEA,^HSI,0.4873810633385306,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
VEA,^KS11,0.40842921066146326,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
VEA,^MXX,0.5490307878515199,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
VEA,^N225,0.5108672546241704,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
VEA,^NDX,0.8627364433585092,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
VEA,^NSEI,0.5447089472868902,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
VEA,^NZ50,0.5019869649248696,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
VEA,^STOXX50E,0.7247103188562524,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
VEA,^TWII,0.4399386567848609,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
VEA,BRL=X,0.670822206628059,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,USDBRL,FX,Cambio,Brasil,Brasil,cambio,alternativos
VEA,BTC-USD,0.3303441408567509,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Bitcoin USD,Crypto,Bitcoin,Global,Global,cripto,alternativos
VEA,BZ=F,0.423063528623393,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Brent Crude Oil,Commodity,Petroleo,Global,Global,commodity,alternativos
VEA,GC=F,0.564194264656963,diaria,equities_alternativos,Vanguard FTSE Developed Markets ETF,ETF,Developed Markets,Global,Desenvolvidos,etf,etfs,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos
VT,XLE,0.7422975891805507,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs
VT,^AXJO,0.4521241475925055,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
VT,^BVSP,0.4197326343301016,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
VT,^FTSE,0.6848235046573888,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
VT,^GDAXI,0.6772061444296307,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
VT,^GSPC,0.9850535197373034,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
VT,^HSI,0.4646642481581746,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
VT,^KS11,0.392768765106029,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
VT,^MXX,0.5435650606318214,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
VT,^N225,0.4861307933076316,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
VT,^NDX,0.9376730262936547,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Nasdaq 100,Equity Index,Tech/Growth,America do Norte,Estados Unidos,indice,indices
VT,^NSEI,0.5337855456531292,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Nifty 50,Equity Index,Broad Market,Asia,India,indice,indices
VT,^NZ50,0.50099401494269,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,NZX 50,Equity Index,Broad Market,Oceania,Nova Zelandia,indice,indices
VT,^STOXX50E,0.6883522685533727,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Euro Stoxx 50,Equity Index,Broad Market,Europa,Zona do Euro,indice,indices
VT,^TWII,0.43158148335760915,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Taiwan Weighted,Equity Index,Broad Market,Asia,Taiwan,indice,indices
VT,BRL=X,0.6768648404343726,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,USDBRL,FX,Cambio,Brasil,Brasil,cambio,alternativos
VT,BTC-USD,0.3421322501871441,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Bitcoin USD,Crypto,Bitcoin,Global,Global,cripto,alternativos
VT,BZ=F,0.42906966250479606,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Brent Crude Oil,Commodity,Petroleo,Global,Global,commodity,alternativos
VT,GC=F,0.5401462877165614,diaria,equities_alternativos,Vanguard Total World Stock ETF,ETF,Global Equity,Global,Global,etf,etfs,Ouro Spot/Front,Commodity,Ouro,Global,Global,commodity,alternativos
XLE,^AXJO,0.35161818951971224,diaria,equities_alternativos,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs,ASX 200,Equity Index,Broad Market,Oceania,Australia,indice,indices
XLE,^BVSP,0.42746438995820063,diaria,equities_alternativos,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs,Ibovespa,Equity Index,Broad Market,Brasil,Brasil,indice,indices
XLE,^FTSE,0.5755359836118386,diaria,equities_alternativos,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs,FTSE 100,Equity Index,Broad Market,Europa,Reino Unido,indice,indices
XLE,^GDAXI,0.505796319255769,diaria,equities_alternativos,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs,DAX,Equity Index,Broad Market,Europa,Alemanha,indice,indices
XLE,^GSPC,0.7258813718959529,diaria,equities_alternativos,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs,S&P 500,Equity Index,Broad Market,America do Norte,Estados Unidos,indice,indices
XLE,^HSI,0.3388663286803679,diaria,equities_alternativos,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs,Hang Seng,Equity Index,Broad Market,Asia,Hong Kong,indice,indices
XLE,^KS11,0.3035007673824944,diaria,equities_alternativos,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs,Kospi,Equity Index,Broad Market,Asia,Coreia do Sul,indice,indices
XLE,^MXX,0.43663775450773457,diaria,equities_alternativos,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs,Mexico IPC,Equity Index,Broad Market,America Latina,Mexico,indice,indices
XLE,^N225,0.35998760164235133,diaria,equities_alternativos,Energy Select Sector SPDR Fund,ETF,Energia,America do Norte,Estados Unidos,etf,etfs,Nikkei 225,Equity Index,Broad Market,Asia,Japao,indice,indices
